tweet_id,timestamp,source,expanded_urls,rating,dog_stage,dog_prediction,prediction_confidence
674271431610523648,2015-12-08,twitter,rateDogs photo,10,None,German_shepherd,0.991454
674291837063053312,2015-12-08,twitter,rateDogs photo,11,None,Cardigan,0.611525
674394782723014656,2015-12-09,twitter,rateDogs photo,8,None,Lakeland_terrier,0.109099
674410619106390016,2015-12-09,twitter,rateDogs photo,10,None,beagle,0.0194268
674416750885273600,2015-12-09,twitter,rateDogs photo,10,None,Chihuahua,0.28720100000000004
674422304705744896,2015-12-09,twitter,rateDogs photo,12,None,golden_retriever,0.964497
674436901579923456,2015-12-09,twitter,rateDogs photo,9,None,Shih-Tzu,0.105416
674447403907457024,2015-12-09,twitter,rateDogs photo,10,pupper,Brabancon_griffon,0.409909
674468880899788800,2015-12-09,twitter,rateDogs photo,13,None,chow,0.52623
674638615994089473,2015-12-09,twitter,rateDogs photo,12,pupper,Pomeranian,0.846986
674644256330530816,2015-12-09,twitter,rateDogs photo,11,None,basset,0.335692
674646392044941312,2015-12-09,twitter,rateDogs photo,5,None,flat-coated_retriever,0.837448
674670581682434048,2015-12-09,twitter,rateDogs photo,9,None,malamute,0.180079
674737130913071104,2015-12-09,twitter,rateDogs photo,10,pupper,Pomeranian,0.948537
674739953134403584,2015-12-09,twitter,rateDogs photo,11,None,Dandie_Dinmont,0.17591500000000002
674743008475090944,2015-12-10,twitter,rateDogs photo,10,None,Bernese_mountain_dog,0.583054
674752233200820224,2015-12-10,twitter,rateDogs photo,12,None,vizsla,0.665516
674764817387900928,2015-12-10,twitter,rateDogs photo,10,None,Samoyed,0.634695
674774481756377088,2015-12-10,twitter,rateDogs photo,11,pupper,Chihuahua,0.407016
674788554665512960,2015-12-10,twitter,rateDogs photo,9,None,miniature_poodle,0.349561
674790488185167872,2015-12-10,twitter,rateDogs photo,13,None,Labrador_retriever,0.8019029999999999
674800520222154752,2015-12-10,twitter,rateDogs photo,11,None,Pembroke,0.8764790000000001
674805413498527744,2015-12-10,twitter,rateDogs video,10,None,English_springer,0.594467
675003128568291329,2015-12-10,twitter,rateDogs photo,12,None,Pembroke,0.655279
675006312288268288,2015-12-10,twitter,rateDogs photo,10,pupper,boxer,0.654697
675015141583413248,2015-12-10,twitter,rateDogs photo,10,None,golden_retriever,0.258372
675047298674663426,2015-12-10,twitter,rateDogs photo,11,None,Samoyed,0.978007
675109292475830276,2015-12-11,twitter,rateDogs photo,9,None,dalmatian,0.989519
675111688094527488,2015-12-11,twitter,rateDogs photo,8,None,Labrador_retriever,0.631501
675145476954566656,2015-12-11,twitter,rateDogs photo,9,None,Labrador_retriever,0.458746
675146535592706048,2015-12-11,twitter,rateDogs photo,7,None,Cardigan,0.229944
675147105808306176,2015-12-11,twitter,rateDogs photo,10,None,golden_retriever,0.949215
675149409102012420,2015-12-11,twitter,rateDogs photo,12,None,chow,0.999876
675166823650848770,2015-12-11,twitter,rateDogs photo,10,None,standard_poodle,0.132569
675334060156301312,2015-12-11,twitter,rateDogs photo,12,pupper,Pembroke,0.773135
675354435921575936,2015-12-11,twitter,rateDogs video,13,None,golden_retriever,0.181351
675362609739206656,2015-12-11,twitter,rateDogs photo,12,None,Labrador_retriever,0.479008
675372240448454658,2015-12-11,twitter,rateDogs photo,13,None,Chihuahua,0.4163850000000001
675432746517426176,2015-12-11,twitter,rateDogs photo,12,pupper,Labrador_retriever,0.986548
675489971617296384,2015-12-12,twitter,rateDogs photo,10,None,West_Highland_white_terrier,0.139613
675497103322386432,2015-12-12,twitter,rateDogs photo,11,None,vizsla,0.5195890000000001
675517828909424640,2015-12-12,twitter,rateDogs photo,12,None,Scottish_deerhound,0.240591
675522403582218240,2015-12-12,twitter,rateDogs photo,10,None,cocker_spaniel,0.299708
675531475945709568,2015-12-12,twitter,rateDogs photo,10,None,Pembroke,0.918441
675534494439489536,2015-12-12,twitter,rateDogs photo,11,None,chow,0.749368
675706639471788032,2015-12-12,twitter,rateDogs photo,10,None,English_springer,0.9903
675710890956750848,2015-12-12,twitter,rateDogs photo,12,None,standard_schnauzer,0.4414270000000001
675740360753160193,2015-12-12,twitter,rateDogs video,12,pupper,golden_retriever,0.800495
675781562965868544,2015-12-12,twitter,rateDogs photo,11,None,Maltese_dog,0.921968
675798442703122432,2015-12-12,twitter,rateDogs photo,10,None,beagle,0.681218
675820929667219457,2015-12-12,twitter,rateDogs photo,11,pupper,basset,0.556373
675822767435051008,2015-12-12,twitter,rateDogs photo,10,None,Pomeranian,0.4607100000000001
675845657354215424,2015-12-13,twitter,rateDogs photo,10,pupper,pug,0.8839520000000001
675853064436391936,2015-12-13,twitter,rateDogs photo,11,pupper,Labrador_retriever,0.868367
675878199931371520,2015-12-13,twitter,rateDogs photo,11,None,Cardigan,0.0436271
675888385639251968,2015-12-13,twitter,rateDogs photo,10,None,West_Highland_white_terrier,0.672117
675891555769696257,2015-12-13,twitter,rateDogs photo,6,None,Italian_greyhound,0.305637
675898130735476737,2015-12-13,twitter,rateDogs photo,10,pupper,Labrador_retriever,0.40743
676089483918516224,2015-12-13,twitter,rateDogs photo,9,None,bull_mastiff,0.743808
676101918813499392,2015-12-13,twitter,rateDogs photo,11,None,Shih-Tzu,0.225848
676146341966438401,2015-12-13,twitter,rateDogs photo,10,None,Irish_water_spaniel,0.388332
676191832485810177,2015-12-14,twitter,rateDogs photo,10,None,Chihuahua,0.376741
676219687039057920,2015-12-14,twitter,rateDogs photo,10,None,whippet,0.000132464
676237365392908289,2015-12-14,twitter,rateDogs photo,8,None,French_bulldog,0.961996
676263575653122048,2015-12-14,twitter,rateDogs photo,10,pupper,toy_poodle,0.0980293
676430933382295552,2015-12-14,twitter,rateDogs photo,10,None,golden_retriever,0.583875
676440007570247681,2015-12-14,twitter,rateDogs photo,11,pupper,Maltese_dog,0.579472
676470639084101634,2015-12-14,twitter,rateDogs photo,11,pupper,golden_retriever,0.7903859999999999
676496375194980353,2015-12-14,twitter,rateDogs photo,9,None,pug,0.985387
676533798876651520,2015-12-14,twitter,rateDogs photo,12,None,chow,0.26527399999999995
676575501977128964,2015-12-15,twitter,rateDogs photo,8,pupper,Yorkshire_terrier,0.0731443
676582956622721024,2015-12-15,twitter,rateDogs photo,8,None,Boston_bull,0.196307
676588346097852417,2015-12-15,twitter,rateDogs photo,5,None,Boston_bull,0.976577
676603393314578432,2015-12-15,twitter,rateDogs photo,9,pupper,whippet,0.8770209999999999
676606785097199616,2015-12-15,twitter,rateDogs photo,12,None,malinois,0.1423
676613908052996102,2015-12-15,twitter,rateDogs photo,12,None,Doberman,0.0964228
676617503762681856,2015-12-15,twitter,rateDogs photo,13,pupper,Chihuahua,0.841084
676811746707918848,2015-12-15,twitter,rateDogs photo,9,None,Chihuahua,0.440916
676819651066732545,2015-12-15,twitter,rateDogs photo,12,pupper,Labrador_retriever,0.0394646
676821958043033607,2015-12-15,twitter,rateDogs photo,11,None,Great_Pyrenees,0.8698040000000001
676864501615042560,2015-12-15,twitter,rateDogs photo,10,None,Chesapeake_Bay_retriever,0.371146
676936541936185344,2015-12-16,twitter,rateDogs photo,8,pupper,Chesapeake_Bay_retriever,0.5452859999999999
676946864479084545,2015-12-16,twitter,rateDogs photo,12,None,Pekinese,0.752707
676949632774234114,2015-12-16,twitter,rateDogs photo,8,None,Welsh_springer_spaniel,0.206479
676957860086095872,2015-12-16,twitter,rateDogs video,10,None,Labrador_retriever,0.772423
676975532580409345,2015-12-16,twitter,rateDogs photo,11,None,malamute,0.363257
677187300187611136,2015-12-16,twitter,rateDogs photo,9,None,English_setter,0.282396
677269281705472000,2015-12-16,twitter,rateDogs photo,10,pupper,Shetland_sheepdog,0.656616
677301033169788928,2015-12-17,twitter,rateDogs photo,5,None,Japanese_spaniel,0.6611779999999999
677314812125323265,2015-12-17,twitter,rateDogs photo,10,None,Blenheim_spaniel,0.924127
677328882937298944,2015-12-17,twitter,rateDogs photo,10,None,kelpie,0.0290541
677331501395156992,2015-12-17,twitter,rateDogs photo,9,None,beagle,0.313464
677334615166730240,2015-12-17,twitter,rateDogs photo,9,None,Lakeland_terrier,0.859392
677530072887205888,2015-12-17,twitter,rateDogs photo,9,None,Staffordshire_bullterrier,0.6892590000000001
677547928504967168,2015-12-17,twitter,rateDogs photo,12,None,American_Staffordshire_terrier,0.914978
677557565589463040,2015-12-17,twitter,rateDogs photo,10,pupper,Shih-Tzu,0.249017
677565715327688705,2015-12-17,twitter,rateDogs photo,6,None,basset,0.397295
677644091929329666,2015-12-18,twitter,rateDogs video,11,None,Chihuahua,0.626236
677673981332312066,2015-12-18,twitter,rateDogs photo,9,None,Maltese_dog,0.817908
677687604918272002,2015-12-18,twitter,rateDogs photo,11,None,Pembroke,0.573047
677698403548192770,2015-12-18,twitter,rateDogs photo,9,None,Shih-Tzu,0.916645
677700003327029250,2015-12-18,twitter,rateDogs photo,10,None,Siberian_husky,0.120849
677716515794329600,2015-12-18,twitter,rateDogs photo,12,None,chow,0.0254378
677895101218201600,2015-12-18,twitter,rateDogs photo,9,None,dalmatian,0.550702
677918531514703872,2015-12-18,twitter,rateDogs photo,10,None,Eskimo_dog,0.199347
678021115718029313,2015-12-19,twitter,rateDogs photo,12,None,miniature_pinscher,0.822048
678255464182861824,2015-12-19,twitter,rateDogs photo,9,None,Chihuahua,0.613819
678278586130948096,2015-12-19,twitter,rateDogs photo,10,pupper,Maltese_dog,0.897841
678334497360859136,2015-12-19,twitter,rateDogs photo,10,None,Norfolk_terrier,0.378643
678341075375947776,2015-12-19,twitter,rateDogs photo,12,pupper,golden_retriever,0.853284
678380236862578688,2015-12-20,twitter,rateDogs photo,10,None,Samoyed,0.0476014
678389028614488064,2015-12-20,twitter,rateDogs photo,11,pupper,miniature_pinscher,0.516284
678396796259975168,2015-12-20,twitter,rateDogs photo,12,None,Pembroke,0.95618
678399652199309312,2015-12-20,twitter,rateDogs video,12,None,Bedlington_terrier,0.0150472
678410210315247616,2015-12-20,twitter,rateDogs photo,10,None,schipperke,0.145877
678424312106393600,2015-12-20,twitter,rateDogs photo,2,None,Maltese_dog,0.759945
678446151570427904,2015-12-20,twitter,rateDogs photo,10,None,Staffordshire_bullterrier,0.284492
678643457146150913,2015-12-20,twitter,rateDogs photo,10,None,Labrador_retriever,0.33875700000000003
678740035362037760,2015-12-21,twitter,rateDogs photo,6,None,beagle,0.0225251
678755239630127104,2015-12-21,twitter,rateDogs photo,10,None,malamute,0.606654
678764513869611008,2015-12-21,twitter,rateDogs photo,10,None,Irish_terrier,0.696646
678774928607469569,2015-12-21,twitter,rateDogs photo,11,None,Pembroke,0.194681
678798276842360832,2015-12-21,twitter,rateDogs photo,7,None,Airedale,0.583122
678800283649069056,2015-12-21,twitter,rateDogs photo,12,pupper,Labrador_retriever,0.213673
678969228704284672,2015-12-21,twitter,rateDogs photo,11,None,Labrador_retriever,0.680251
678991772295516161,2015-12-21,twitter,rateDogs photo,12,None,Eskimo_dog,0.330216
679047485189439488,2015-12-21,twitter,rateDogs photo,9,None,golden_retriever,0.00293035
679062614270468097,2015-12-21,twitter,rateDogs photo,11,None,schipperke,0.0455186
679111216690831360,2015-12-22,twitter,rateDogs video,12,None,kelpie,0.189423
679132435750195208,2015-12-22,twitter,rateDogs photo,10,None,Scottish_deerhound,0.19461
679148763231985668,2015-12-22,twitter,rateDogs photo,8,None,Italian_greyhound,0.302685
679158373988876288,2015-12-22,twitter,rateDogs photo,11,None,pug,0.27220500000000003
679462823135686656,2015-12-23,twitter,rateDogs photo,11,None,toy_poodle,0.62178
679475951516934144,2015-12-23,twitter,rateDogs photo,9,None,Maltese_dog,0.145742
679511351870550016,2015-12-23,twitter,rateDogs photo,7,None,Chihuahua,0.761972
679530280114372609,2015-12-23,twitter,rateDogs photo,7,None,dalmatian,0.750256
679722016581222400,2015-12-23,twitter,rateDogs photo,8,None,boxer,0.459604
679729593985699840,2015-12-23,twitter,rateDogs photo,8,None,West_Highland_white_terrier,0.0935148
679736210798047232,2015-12-23,twitter,rateDogs photo,9,None,French_bulldog,0.319139
679777920601223168,2015-12-23,twitter,rateDogs photo,10,pupper,bloodhound,0.5288189999999999
679828447187857408,2015-12-24,twitter,rateDogs photo,13,pupper,Chihuahua,0.346545
679844490799091713,2015-12-24,twitter,rateDogs photo,10,None,Airedale,0.903832
679854723806179328,2015-12-24,twitter,rateDogs photo,7,None,chow,0.00230739
679862121895714818,2015-12-24,twitter,rateDogs photo,11,None,EntleBucher,0.5232060000000001
680055455951884288,2015-12-24,twitter,rateDogs photo,10,None,Samoyed,0.995466
680070545539371008,2015-12-24,twitter,rateDogs photo,9,None,Shih-Tzu,0.121811
680100725817409536,2015-12-24,twitter,rateDogs photo,11,pupper,golden_retriever,0.6989609999999999
680115823365742593,2015-12-24,twitter,rateDogs photo,9,None,pug,0.999365
680130881361686529,2015-12-24,twitter,rateDogs photo,10,None,Maltese_dog,0.199121
680145970311643136,2015-12-24,twitter,rateDogs photo,10,pupper,miniature_poodle,0.457117
680161097740095489,2015-12-24,twitter,rateDogs photo,12,None,bluetick,0.268681
680191257256136705,2015-12-25,twitter,rateDogs photo,11,pupper,Brittany_spaniel,0.7332529999999999
680473011644985345,2015-12-25,twitter,rateDogs photo,10,pupper,Lakeland_terrier,0.796694
680494726643068929,2015-12-25,twitter,rateDogs photo,11,pupper,kuvasz,0.438627
680497766108381184,2015-12-25,twitter,rateDogs photo,12,None,Chihuahua,0.538354
680609293079592961,2015-12-26,twitter,rateDogs photo,9,None,French_bulldog,0.700764
680801747103793152,2015-12-26,twitter,rateDogs photo,10,None,pug,0.99672
680836378243002368,2015-12-26,twitter,rateDogs photo,12,pupper,Pembroke,0.427781
680889648562991104,2015-12-26,twitter,rateDogs photo,9,None,Shetland_sheepdog,0.876337
680913438424612864,2015-12-27,twitter,rateDogs photo,11,None,Pomeranian,0.615678
680934982542561280,2015-12-27,twitter,rateDogs photo,10,None,Labrador_retriever,0.7843979999999999
680940246314430465,2015-12-27,twitter,rateDogs photo,4,None,soft-coated_wheaten_terrier,0.289598
680959110691590145,2015-12-27,twitter,rateDogs photo,9,None,pug,0.0443565
680970795137544192,2015-12-27,twitter,rateDogs photo,9,None,pug,0.713102
681193455364796417,2015-12-27,twitter,rateDogs photo,11,None,Pomeranian,0.992619
681231109724700672,2015-12-27,twitter,rateDogs photo,11,pupper,Irish_setter,0.406047
681261549936340994,2015-12-27,twitter,rateDogs photo,9,None,Tibetan_terrier,0.382101
681281657291280384,2015-12-28,twitter,rateDogs photo,11,None,Saint_Bernard,0.99883
681297372102656000,2015-12-28,twitter,rateDogs photo,12,None,Lhasa,0.482401
681320187870711809,2015-12-28,twitter,rateDogs photo,11,None,Samoyed,0.362596
681339448655802368,2015-12-28,twitter,rateDogs photo,9,None,Labrador_retriever,0.0946149
681523177663676416,2015-12-28,twitter,rateDogs photo,12,None,Norfolk_terrier,0.205067
681579835668455424,2015-12-28,twitter,rateDogs photo,8,None,Rottweiler,0.760671
681610798867845120,2015-12-28,twitter,rateDogs photo,12,None,toy_poodle,0.8217040000000001
681654059175129088,2015-12-29,twitter,rateDogs photo,12,pupper,Pomeranian,0.800538
681694085539872773,2015-12-29,twitter,rateDogs photo,11,pupper,toy_poodle,0.920992
681891461017812993,2015-12-29,twitter,rateDogs photo,10,pupper,Chihuahua,0.20357
681981167097122816,2015-12-29,twitter,rateDogs photo,12,None,Labrador_retriever,0.4525770000000001
682032003584274432,2015-12-30,twitter,rateDogs photo,11,None,schipperke,0.997953
682259524040966145,2015-12-30,twitter,rateDogs photo,9,None,Siberian_husky,0.43967
682303737705140231,2015-12-30,twitter,rateDogs photo,9,None,Lakeland_terrier,0.00173092
682389078323662849,2015-12-31,twitter,rateDogs photo,9,None,curly-coated_retriever,0.482288
682393905736888321,2015-12-31,twitter,rateDogs photo,11,None,vizsla,0.657275
682429480204398592,2015-12-31,twitter,rateDogs photo,8,None,whippet,0.594701
682638830361513985,2015-12-31,twitter,rateDogs photo,12,None,English_springer,0.440781
682662431982772225,2015-12-31,twitter,rateDogs photo,11,None,beagle,0.413824
682750546109968385,2016-01-01,twitter,rateDogs photo,9,None,English_setter,0.947198
682962037429899265,2016-01-01,twitter,rateDogs photo,10,None,Chihuahua,0.15520699999999998
683030066213818368,2016-01-01,twitter,rateDogs photo,10,None,boxer,0.722218
683078886620553216,2016-01-02,twitter,rateDogs photo,9,pupper,Eskimo_dog,0.0940442
683098815881154561,2016-01-02,twitter,rateDogs photo,12,None,golden_retriever,0.889848
683111407806746624,2016-01-02,twitter,rateDogs photo,10,pupper,cocker_spaniel,0.901392
683142553609318400,2016-01-02,twitter,rateDogs photo,9,pupper,Leonberg,0.605851
683357973142474752,2016-01-02,twitter,rateDogs photo,10,None,Pembroke,0.406509
683391852557561860,2016-01-02,twitter,rateDogs photo,11,None,French_bulldog,0.992833
683449695444799489,2016-01-03,twitter,rateDogs photo,10,None,Lakeland_terrier,0.303512
683462770029932544,2016-01-03,twitter,rateDogs photo,8,pupper,Italian_greyhound,0.39956
683481228088049664,2016-01-03,twitter,rateDogs photo,11,pupper,keeshond,0.508951
683498322573824003,2016-01-03,twitter,rateDogs photo,11,None,Airedale,0.945362
683742671509258241,2016-01-03,twitter,rateDogs photo,11,None,Pembroke,0.895279
683773439333797890,2016-01-03,twitter,rateDogs photo,9,None,miniature_pinscher,0.0728852
683828599284170753,2016-01-04,twitter,rateDogs photo,12,pupper,malamute,0.577376
683834909291606017,2016-01-04,twitter,rateDogs video,9,pupper,Maltese_dog,0.738449
683849932751646720,2016-01-04,twitter,rateDogs photo,5,None,Mexican_hairless,0.164906
683852578183077888,2016-01-04,twitter,rateDogs photo,10,None,toy_poodle,0.5513520000000001
683857920510050305,2016-01-04,twitter,rateDogs photo,10,pupper,bluetick,0.174738
684097758874210310,2016-01-04,twitter,rateDogs photo,10,None,Labrador_retriever,0.6278560000000001
684177701129875456,2016-01-05,twitter,rateDogs photo,10,None,chow,0.334783
684188786104872960,2016-01-05,twitter,rateDogs photo,10,None,kelpie,0.537782
684195085588783105,2016-01-05,twitter,rateDogs photo,9,None,Chihuahua,0.379365
684222868335505415,2016-01-05,twitter,rateDogs photo,11,pupper,soft-coated_wheaten_terrier,0.7911819999999999
684241637099323392,2016-01-05,twitter,rateDogs photo,12,None,Pembroke,0.508498
684460069371654144,2016-01-05,twitter,rateDogs photo,10,None,Labrador_retriever,0.673691
684481074559381504,2016-01-05,twitter,rateDogs photo,10,None,Chihuahua,0.93781
684594889858887680,2016-01-06,twitter,rateDogs photo,10,None,Weimaraner,0.948688
684800227459624960,2016-01-06,twitter,rateDogs photo,11,None,miniature_schnauzer,0.294457
684902183876321280,2016-01-07,twitter,rateDogs photo,11,None,Pembroke,0.708034
684914660081053696,2016-01-07,twitter,rateDogs photo,12,None,chow,0.261288
684926975086034944,2016-01-07,twitter,rateDogs photo,11,None,Labrador_retriever,0.769412
684940049151070208,2016-01-07,twitter,rateDogs photo,12,None,Border_collie,0.665578
685169283572338688,2016-01-07,twitter,rateDogs photo,11,pupper,Bernese_mountain_dog,0.975096
685198997565345792,2016-01-07,twitter,rateDogs photo,11,None,Old_English_sheepdog,0.00967138
685268753634967552,2016-01-08,twitter,rateDogs photo,10,pupper,pug,0.999044
685307451701334016,2016-01-08,twitter,rateDogs photo,11,floofer,Pomeranian,0.963176
685315239903100929,2016-01-08,twitter,rateDogs photo,11,None,chow,0.470162
685321586178670592,2016-01-08,twitter,rateDogs photo,10,None,Boston_bull,0.972483
685325112850124800,2016-01-08,twitter,rateDogs photo,10,None,golden_retriever,0.586937
685532292383666176,2016-01-08,twitter,rateDogs photo,9,None,collie,0.0958052
685641971164143616,2016-01-09,twitter,rateDogs photo,7,pupper,Lakeland_terrier,0.253839
685663452032069632,2016-01-09,twitter,rateDogs video,12,None,Chesapeake_Bay_retriever,0.171174
685906723014619143,2016-01-09,twitter,rateDogs photo,9,None,Yorkshire_terrier,0.414963
685943807276412928,2016-01-09,twitter,rateDogs video,8,pupper,papillon,0.200812
685973236358713344,2016-01-09,twitter,rateDogs photo,11,None,Siberian_husky,0.450678
686007916130873345,2016-01-10,twitter,rateDogs photo,11,pupper,Rhodesian_ridgeback,0.885301
686034024800862208,2016-01-10,twitter,rateDogs photo,12,None,Great_Dane,0.23692
686050296934563840,2016-01-10,twitter,rateDogs photo,11,None,Pomeranian,0.985789
686358356425093120,2016-01-11,twitter,rateDogs photo,10,None,pug,0.985237
686377065986265092,2016-01-11,twitter,rateDogs photo,10,pupper,German_shepherd,0.830816
686386521809772549,2016-01-11,twitter,rateDogs photo,11,None,Yorkshire_terrier,0.477704
686606069955735556,2016-01-11,twitter,rateDogs photo,10,None,Labrador_retriever,0.320012
686618349602762752,2016-01-11,twitter,rateDogs photo,11,pupper,Rottweiler,0.441331
686683045143953408,2016-01-11,twitter,rateDogs photo,11,pupper,Norwich_terrier,0.100499
686730991906516992,2016-01-12,twitter,rateDogs photo,12,None,Tibetan_mastiff,0.338812
687096057537363968,2016-01-13,twitter,rateDogs photo,11,pupper,Labrador_retriever,0.417107
687109925361856513,2016-01-13,twitter,rateDogs photo,11,None,borzoi,0.883086
687124485711986689,2016-01-13,twitter,rateDogs photo,11,None,beagle,0.000216206
687127927494963200,2016-01-13,twitter,rateDogs photo,9,None,pug,0.178205
687312378585812992,2016-01-13,twitter,rateDogs photo,7,pupper,Great_Dane,0.139909
687317306314240000,2016-01-13,twitter,rateDogs photo,11,None,Shih-Tzu,0.747208
687460506001633280,2016-01-14,twitter,rateDogs photo,10,None,Boston_bull,0.223366
687480748861947905,2016-01-14,twitter,rateDogs photo,12,None,English_springer,0.472273
687494652870668288,2016-01-14,twitter,rateDogs photo,7,None,Rottweiler,0.391471
687664829264453632,2016-01-14,twitter,rateDogs photo,11,None,pug,0.957365
687704180304273409,2016-01-14,twitter,rateDogs photo,9,pupper,miniature_pinscher,0.956063
687807801670897665,2016-01-15,twitter,rateDogs photo,11,None,Staffordshire_bullterrier,0.151113
687818504314159109,2016-01-15,twitter,rateDogs photo,12,pupper,Lakeland_terrier,0.873029
687826841265172480,2016-01-15,twitter,rateDogs photo,12,None,Pomeranian,0.99721
688064179421470721,2016-01-15,twitter,rateDogs photo,11,None,Eskimo_dog,0.240602
688116655151435777,2016-01-15,twitter,rateDogs photo,10,None,pug,0.973819
688385280030670848,2016-01-16,twitter,rateDogs photo,12,None,golden_retriever,0.900437
688519176466644993,2016-01-17,twitter,rateDogs photo,12,pupper,Pembroke,0.696372
688547210804498433,2016-01-17,twitter,rateDogs photo,9,None,papillon,0.531279
688789766343622656,2016-01-17,twitter,rateDogs photo,8,None,American_Staffordshire_terrier,0.5996600000000001
688804835492233216,2016-01-17,twitter,rateDogs photo,12,None,malinois,0.199512
688828561667567616,2016-01-17,twitter,rateDogs photo,9,None,Cardigan,0.6142310000000001
688898160958271489,2016-01-18,twitter,rateDogs photo,10,None,Ibizan_hound,0.8531700000000001
688916208532455424,2016-01-18,twitter,rateDogs photo,11,pupper,Pembroke,0.430544
689143371370250240,2016-01-18,twitter,rateDogs photo,10,pupper,English_springer,0.303781
689154315265683456,2016-01-18,twitter,rateDogs photo,9,None,cocker_spaniel,0.816044
689275259254616065,2016-01-19,twitter,rateDogs photo,10,None,American_Staffordshire_terrier,0.215161
689280876073582592,2016-01-19,twitter,rateDogs photo,10,None,Chihuahua,0.6375460000000001
689283819090870273,2016-01-19,twitter,rateDogs photo,9,None,Scotch_terrier,0.267979
689517482558820352,2016-01-19,twitter,rateDogs photo,12,None,Pembroke,0.799319
689557536375177216,2016-01-19,twitter,rateDogs photo,12,None,Eskimo_dog,0.169482
689599056876867584,2016-01-20,twitter,rateDogs photo,11,None,cocker_spaniel,0.07310139999999997
689623661272240129,2016-01-20,twitter,rateDogs photo,10,pupper,toy_poodle,0.279604
689661964914655233,2016-01-20,twitter,rateDogs photo,12,None,Italian_greyhound,0.322818
689835978131935233,2016-01-20,twitter,rateDogs photo,11,None,collie,0.600186
689877686181715968,2016-01-20,twitter,rateDogs photo,9,None,Old_English_sheepdog,0.26915500000000003
689905486972461056,2016-01-20,twitter,rateDogs photo,11,pupper,Pomeranian,0.943331
689977555533848577,2016-01-21,twitter,rateDogs photo,12,None,Labrador_retriever,0.179625
689999384604450816,2016-01-21,twitter,rateDogs photo,10,None,standard_poodle,0.444499
690005060500217858,2016-01-21,twitter,rateDogs photo,10,None,Samoyed,0.270287
690015576308211712,2016-01-21,twitter,rateDogs photo,12,pupper,malamute,0.949609
690021994562220032,2016-01-21,twitter,rateDogs photo,10,None,malamute,0.0406958
690360449368465409,2016-01-22,twitter,rateDogs photo,9,None,pug,0.686933
690374419777196032,2016-01-22,twitter,rateDogs photo,11,None,kuvasz,0.286345
690400367696297985,2016-01-22,twitter,rateDogs photo,10,None,Pembroke,0.426459
690597161306841088,2016-01-22,twitter,rateDogs photo,11,None,Lhasa,0.0974997
690649993829576704,2016-01-22,twitter,rateDogs photo,11,None,Mexican_hairless,0.0981708
690690673629138944,2016-01-23,twitter,rateDogs photo,10,None,Maltese_dog,0.08962460000000001
690728923253055490,2016-01-23,twitter,rateDogs photo,8,None,kuvasz,0.422806
690735892932222976,2016-01-23,twitter,rateDogs photo,13,None,golden_retriever,0.883229
690959652130045952,2016-01-23,twitter,rateDogs photo,11,pupper,golden_retriever,0.862964
691096613310316544,2016-01-24,twitter,rateDogs photo,11,None,borzoi,0.441269
691321916024623104,2016-01-24,twitter,rateDogs photo,11,None,Rottweiler,0.508981
691416866452082688,2016-01-25,twitter,rateDogs photo,13,None,Lakeland_terrier,0.530104
691444869282295808,2016-01-25,twitter,rateDogs photo,12,None,Bernese_mountain_dog,0.767563
691459709405118465,2016-01-25,twitter,rateDogs photo,12,None,Shetland_sheepdog,0.5512060000000001
691483041324204033,2016-01-25,twitter,rateDogs photo,5,None,bloodhound,0.886232
691675652215414786,2016-01-25,twitter,rateDogs photo,10,None,Chihuahua,0.182898
691756958957883396,2016-01-25,twitter,rateDogs photo,10,None,Saint_Bernard,0.342571
692017291282812928,2016-01-26,twitter,rateDogs photo,9,None,Tibetan_terrier,0.247565
692158366030913536,2016-01-27,twitter,rateDogs photo,10,None,pug,0.956565
692187005137076224,2016-01-27,twitter,rateDogs photo,12,None,Siberian_husky,0.810592
692530551048294401,2016-01-28,twitter,rateDogs photo,10,None,Siberian_husky,0.486428
692535307825213440,2016-01-28,twitter,rateDogs photo,10,None,pug,0.41309
692568918515392513,2016-01-28,twitter,rateDogs photo,12,None,golden_retriever,0.636845
692752401762250755,2016-01-28,twitter,rateDogs photo,13,pupper,Samoyed,0.471276
692828166163931137,2016-01-28,twitter,rateDogs photo,12,pupper,Samoyed,0.985857
692894228850999298,2016-01-29,twitter,rateDogs photo,10,None,German_short-haired_pointer,0.876977
692901601640583168,2016-01-29,twitter,rateDogs photo,10,None,soft-coated_wheaten_terrier,0.403496
692905862751522816,2016-01-29,twitter,rateDogs photo,10,pupper,Mexican_hairless,0.162638
692919143163629568,2016-01-29,twitter,rateDogs photo,9,None,Saint_Bernard,0.612635
693095443459342336,2016-01-29,twitter,rateDogs photo,10,pupper,Yorkshire_terrier,0.033487800000000005
693109034023534592,2016-01-29,twitter,rateDogs video,11,None,cocker_spaniel,0.740013
693155686491000832,2016-01-29,twitter,rateDogs photo,12,None,Shih-Tzu,0.69748
693231807727280129,2016-01-30,twitter,rateDogs photo,9,None,vizsla,0.8764129999999999
693262851218264065,2016-01-30,twitter,rateDogs photo,11,pupper,golden_retriever,0.989333
693280720173801472,2016-01-30,twitter,rateDogs photo,10,None,Labrador_retriever,0.340008
693622659251335168,2016-01-31,twitter,rateDogs photo,10,None,malamute,0.449298
693629975228977152,2016-01-31,twitter,rateDogs photo,12,pupper,pug,0.841987
